origin,source_path,repository_relative_path,original_filename,artifact_role,experiment_ids,sha256,size_bytes,has_notebook_outputs,exact_repository_duplicate,intake_path,intake_status,modified_utc
downloads,C:\Users\Admin\Downloads\only_fourier_mode_G_highpass_local_sweep_seed42_summary.csv,,only_fourier_mode_G_highpass_local_sweep_seed42_summary.csv,raw_metrics_or_log,,5ff26daee15b8e470823c6dd5701ca4d2bed4ce879d9d9a86d1678c84da4bc7a,30066,False,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\only_fourier_mode_G_highpass_local_sweep_seed42_summary.csv,copied_unique_download_evidence,2026-06-24T07:48:28.767589+00:00
downloads,C:\Users\Admin\Downloads\only_fourier_n1_fliplr_w1_interaction_colab_seed42_partial.csv,,only_fourier_n1_fliplr_w1_interaction_colab_seed42_partial.csv,raw_metrics_or_log,,157b2c7f17647e991de9a205fdbb1529a76abd3a8e89e23e4176c2b052365dbe,18730,False,True,,exact_duplicate_of_repository,2026-07-05T17:04:22.971425+00:00
downloads,C:\Users\Admin\Downloads\only_fourier_n1_hsv_w1_interaction_kaggle_seed42_aug_before_fourier_paper_row.csv,,only_fourier_n1_hsv_w1_interaction_kaggle_seed42_aug_before_fourier_paper_row.csv,raw_metrics_or_log,,abf585dbfc296a977ba31c2b5df664571d34b8140a5176e0949867129002459c,10271,False,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\only_fourier_n1_hsv_w1_interaction_kaggle_seed42_aug_before_fourier_paper_row.csv,copied_unique_download_evidence,2026-07-11T14:26:56.606824+00:00
downloads,C:\Users\Admin\Downloads\only_fourier_n1_hsv_w1_offline_after_hsv_kaggle_seed42_paper_row.csv,,only_fourier_n1_hsv_w1_offline_after_hsv_kaggle_seed42_paper_row.csv,raw_metrics_or_log,,483f0ecadef44c43df3f2d0cdb7268ac2271194ea7ba0c67d07638531ade83ad,6083,False,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\only_fourier_n1_hsv_w1_offline_after_hsv_kaggle_seed42_paper_row.csv,copied_unique_download_evidence,2026-07-13T05:29:21.276423+00:00
downloads,C:\Users\Admin\Downloads\only_fourier_n1_hsv_w1_offline_after_hsv_kaggle_seed42_summary.csv,,only_fourier_n1_hsv_w1_offline_after_hsv_kaggle_seed42_summary.csv,raw_metrics_or_log,,693338bc5a9a97e382523e526bd4c9ac594a408bb3a4e9d0505a68be622c1e72,18980,False,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\only_fourier_n1_hsv_w1_offline_after_hsv_kaggle_seed42_summary.csv,copied_unique_download_evidence,2026-07-13T05:30:20.788872+00:00
downloads,C:\Users\Admin\Downloads\only_fourier_n1_scale_w1_interaction_colab_seed42_partial.csv,,only_fourier_n1_scale_w1_interaction_colab_seed42_partial.csv,raw_metrics_or_log,,0450e96b74e4716fc17600943dfaec569a43cbe94a516de31cd1e84d0ac6bf13,15681,False,True,,exact_duplicate_of_repository,2026-07-05T16:58:05.463911+00:00
downloads,C:\Users\Admin\Downloads\only_fourier_n1_translate_w1_interaction_colab_seed42_paper_row.csv,,only_fourier_n1_translate_w1_interaction_colab_seed42_paper_row.csv,raw_metrics_or_log,,5edbb61ec5b9f5cef7773f5b58471d6f5cad8ae7a953dac58c4b7d444353b2c2,9687,False,True,,exact_duplicate_of_repository,2026-07-05T16:51:12.722470+00:00
downloads,C:\Users\Admin\Downloads\only_fourier_n1_translate_w1_interaction_colab_seed42_summary.csv,,only_fourier_n1_translate_w1_interaction_colab_seed42_summary.csv,raw_metrics_or_log,,a784f5ea0b39ec1d090bb0dcdc4a4af6fdb7eb770aa436145bc65ed59a0d2bf5,24261,False,True,,exact_duplicate_of_repository,2026-07-05T16:51:06.687515+00:00
downloads,C:\Users\Admin\Downloads\only_fourier_strongaug_hook_ablation_seed42_summary.csv,,only_fourier_strongaug_hook_ablation_seed42_summary.csv,raw_metrics_or_log,,fbaac669c2df722be917051b8a08c24c5dbf7969d5b3ad306adafa4719149e97,7969,False,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\only_fourier_strongaug_hook_ablation_seed42_summary.csv,copied_unique_download_evidence,2026-06-25T02:14:55.081961+00:00
downloads,C:\Users\Admin\Downloads\panel_a_noise_evaluation_summary.txt,,panel_a_noise_evaluation_summary.txt,raw_metrics_or_log,,56a6a280c040d5454edacd0143e75a48836e19b57fc65c84fcd8c07e1059b694,21024,False,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\panel_a_noise_evaluation_summary.txt,copied_unique_download_evidence,2026-07-20T06:36:46.259631+00:00
downloads,C:\Users\Admin\Downloads\panel_a_noise_robustness_outputs.zip,,panel_a_noise_robustness_outputs.zip,other_evidence,,088dbd4eca5177d8fd48fac9a21493cf90e3dad3313284c132b63947ba20f986,49206,False,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\panel_a_noise_robustness_outputs.zip,copied_unique_download_evidence,2026-07-20T11:01:52.442989+00:00
downloads,C:\Users\Admin\Downloads\seg_fourier_sweep_partial.csv,,seg_fourier_sweep_partial.csv,raw_metrics_or_log,,9856d276bce51feeedbea3f6155e9006015084fbdd08ab45df266c4eacd205d7,7184,False,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\seg_fourier_sweep_partial.csv,copied_unique_download_evidence,2026-06-10T06:07:18.713499+00:00
downloads,C:\Users\Admin\Downloads\simam-diff-sweep.ipynb,,simam-diff-sweep.ipynb,executed_notebook,,3d25280492e24e55dcaebda15fb9e71ee321e4ae6aec12dc6dc4fd32585ae8b4,399948,True,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\simam-diff-sweep.ipynb,copied_unique_download_evidence,2026-06-18T16:23:18.093450+00:00
downloads,C:\Users\Admin\Downloads\tune-fourier-transform.ipynb,,tune-fourier-transform.ipynb,executed_notebook,,b95b76117493fd332f1c049b581a73601aa9159c3c3791990c0e9822dc30be9c,16295221,True,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\tune-fourier-transform.ipynb,copied_unique_download_evidence,2026-06-08T14:16:13.971043+00:00
downloads,C:\Users\Admin\Downloads\w1_fourier_highpass_best.zip,,w1_fourier_highpass_best.zip,other_evidence,,f8f0d4fbdf09a9e4faa9040c457afd726f90c59f16994c4965f9d369f9baee78,6005348,False,False,shrimp-leakage-aware-segmentation\ONLY_fourier\evidence\intake_downloads\w1_fourier_highpass_best.zip,copied_unique_download_evidence,2026-07-20T12:08:17.966839+00:00
